source,target,weight,timestamp,direction,txid,wallet_label
bc1qvzkpqrg2efvram2m5k2sp2yw5g8g9luu3t5yr3,bc1qpqvsjp95kzc67s3w7e3q3gnrdx5ehrsqstms0h,400000,1667943190,incoming,d45c8d082a5dc58554ee232497bb6bd3e9e2a6bd2bac89161a60863080c34fb4,criminal
bc1qhzfdcdgn586hzr096nmszn790jq3fx2w0w2g25,bc1qpqvsjp95kzc67s3w7e3q3gnrdx5ehrsqstms0h,400000,1667943190,incoming,d45c8d082a5dc58554ee232497bb6bd3e9e2a6bd2bac89161a60863080c34fb4,criminal
3BYbVZ5pnhoTcaL19P5w2z6VoqLoeUrT11,bc1qpqvsjp95kzc67s3w7e3q3gnrdx5ehrsqstms0h,89185,1667943190,incoming,ce85c39fa5fd96aa397f8c4912a2958bf37eae99d386a3e44216a138847d1550,criminal
bc1qpqvsjp95kzc67s3w7e3q3gnrdx5ehrsqstms0h,1CSfvKW2J27oLYpqhA179ESngtwBYx4VMm,236258,1667684331,outgoing,0841c36167305088657e428d9274cb7819075d5b74f7c94b69f8092f9b357fcc,criminal
bc1qpqvsjp95kzc67s3w7e3q3gnrdx5ehrsqstms0h,38WFVeNKiYWpu2yyc8gKdaci97EHQoGXDD,244000,1667268536,outgoing,5033da7176cfab2da752104cb36cdb239b2e91116c5c789b6595cc4b65a1e653,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,bc1qpqvsjp95kzc67s3w7e3q3gnrdx5ehrsqstms0h,130000,1667202076,incoming,1ebe20a5ca11a9d3a239421042f12d438a6bc4dc70bebad9d65b3a0fc7904e39,criminal
3AcByMpF3Ab6BhVDd2RBVY5a71vsEyFvX9,bc1qpqvsjp95kzc67s3w7e3q3gnrdx5ehrsqstms0h,485436,1667200109,incoming,220b3bec9b74b5c0c671dbdd32513040888e54ad465346dd39764357432e9d2a,criminal
bc1q5xgqjd78mpy5hvm4p4zyka0rkfa5mmh2gug935,bc1qpqvsjp95kzc67s3w7e3q3gnrdx5ehrsqstms0h,121279,1667195546,incoming,e244fea2d9d04594f84b88f2c729696c7ae308f99bcf2d91b4fe2b651ef6ce74,criminal
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf,bc1qpqvsjp95kzc67s3w7e3q3gnrdx5ehrsqstms0h,147500,1667195546,incoming,3d26a51ff809ee148da415f919a6e9fa7afaeb3351af28bf70ac84cbe43104bb,criminal
bc1q0ewufzt958028jedpvsj4egep66lm027jdmfxs,15GqSWnxEFZezUCcGjhBMknA1PB7aYNXC1,16609,1635447831,incoming,5ab5904f153bde4a7fd2578292d7da015eba4654fab258cb7d14095bb3015d1c,criminal
32sd6yZEyprs77Wa1id24Sqe224AJ941YP,bc1qnsgzt5htha7at6vhewmw8yf82u5p58ate4e8l8,26138414,1586466085,incoming,c59ba0632222b6e0effc0e575b9bff3e6ad2c7291f487c88932883babba52f99,criminal
1MpYhED2sKJWSDGMZuGPxgKvMVddQb4owe,15W2tYjfMWbEaZ9MUvibczDioXX1fywsqQ,1000000,1463082696,incoming,70dc517c61c51e227cd34e05e4453eb706b402d8075d2ffe27ef5f0822de1a18,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,124995000,1691366546,incoming,976e826164fd68a3fa9ff4623676d51b6fc37bad01e972cb529313878e093d35,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14yisKfBQV8keHjNhNv6U6qjjjUXnMzTL6,400000000,1691313946,outgoing,e9c238a903ba741014e1956270e00cc3f3b173ec191f1deedc6c1488a1953ecd,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,1F3Cpgben5uRAMptnPRL9coAbKp9YmWqfb,468641499,1691313946,outgoing,e9c238a903ba741014e1956270e00cc3f3b173ec191f1deedc6c1488a1953ecd,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14o5ywJJmLPJe8egNo7a5fSdtEgarkus33,1106412592,1691313946,outgoing,e9c238a903ba741014e1956270e00cc3f3b173ec191f1deedc6c1488a1953ecd,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,349995000,1691295324,incoming,a4c287870ceb1e3c297ef2a99175e2f65ea6422b8e15d2a1af9225e2f385c81e,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,1DC3WdYcc691yA41gXnmaUUjKANasdfcXY,2378800,1690954041,outgoing,43a1ed59cf8d7c2b908f8bec8437e3a7730a71ae3b07d069953c8e49f5d97412,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qfkjkjnkxktms763pjp9fmqu9j0qanjeazjzdsh,940000,1690954041,outgoing,43a1ed59cf8d7c2b908f8bec8437e3a7730a71ae3b07d069953c8e49f5d97412,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14o5ywJJmLPJe8egNo7a5fSdtEgarkus33,2396667110,1690954041,outgoing,43a1ed59cf8d7c2b908f8bec8437e3a7730a71ae3b07d069953c8e49f5d97412,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,2399995000,1690944267,incoming,0b52cfabf75684a3c5c7d15abe6be0fef258117f82518fbd7a1faebae521fe39,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1q8lanfgztemaqu507frswrqccldlvk8tk6y8hs3,499940000,1690717513,outgoing,9efb2af53484fdf0303ff8332e8600a1610a2fa34483b29a26beaa5864ad73fd,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qdtlq83v9h92xewc0xw76fqjp4sp4vmulj76ttt,13840000,1690717513,outgoing,9efb2af53484fdf0303ff8332e8600a1610a2fa34483b29a26beaa5864ad73fd,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,3Kz18hTESr4Z2FiFzU2CPuipyV6MHG7EVF,34318600,1690717513,outgoing,9efb2af53484fdf0303ff8332e8600a1610a2fa34483b29a26beaa5864ad73fd,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,3KwPvRduFCweK27XMuos3JHZFkTs8yz1SM,200000,1690717513,outgoing,9efb2af53484fdf0303ff8332e8600a1610a2fa34483b29a26beaa5864ad73fd,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14o5ywJJmLPJe8egNo7a5fSdtEgarkus33,420546240,1690717513,outgoing,9efb2af53484fdf0303ff8332e8600a1610a2fa34483b29a26beaa5864ad73fd,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,499995000,1690701036,incoming,dbccc2a36b72f5f936b9658451bf26ecae0ba7f31f77c580934f6c8305ed3b3a,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qx6hlewp9k3lrlvwl2c03pa0lp3lp6tvyrkz83g,27150000,1690662003,outgoing,a59b010f08b5f2d5020d7fb87f549610fe98b0892ebee13d8c776ed31416c5d4,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qsqlh6csmuugprcw2rh68fx7k3dqtagspfuprfw,11400000,1690662003,outgoing,a59b010f08b5f2d5020d7fb87f549610fe98b0892ebee13d8c776ed31416c5d4,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14o5ywJJmLPJe8egNo7a5fSdtEgarkus33,466194180,1690662003,outgoing,a59b010f08b5f2d5020d7fb87f549610fe98b0892ebee13d8c776ed31416c5d4,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,499995000,1690631432,incoming,0e625fdc08075be7f146d2753bb3c3573bcf3705eedb031b99c46cb2be0d92c4,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1q7s6aj5xu58h8sznqry37nhyl7uc2v5g03lkesr,3716731,1690623058,outgoing,c741188e9527e305044ebccff9f30583f78b335478c7f832290bc7d408898598,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qqjwtme9sp347gpyacj7wygsgm8u9hdjwv8kle0,84990000,1690623058,outgoing,c741188e9527e305044ebccff9f30583f78b335478c7f832290bc7d408898598,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14o5ywJJmLPJe8egNo7a5fSdtEgarkus33,2311279179,1690623058,outgoing,c741188e9527e305044ebccff9f30583f78b335478c7f832290bc7d408898598,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,2399995000,1690591644,incoming,1e80a60ff3948f5d9862ec2487fa500d53a25fae7413e0f6ad373337fc7a3c2e,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qzs3tt6ydkq2l8ql3l6u2qcx6t8xxg90m5jv22f,72670000,1690557580,outgoing,a531af4dfbb51ad7ff79ddfdeee6cd979550bdc5c327b5476f1d0b250963934b,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,3AGTmpE2VwgBotjQPVu28sucqkSHZPFFah,151923778,1690557580,outgoing,a531af4dfbb51ad7ff79ddfdeee6cd979550bdc5c327b5476f1d0b250963934b,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1q0dzkusg00etjd4espsvpzvreu2muf2pfsp7eer,15460000,1690557580,outgoing,a531af4dfbb51ad7ff79ddfdeee6cd979550bdc5c327b5476f1d0b250963934b,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14o5ywJJmLPJe8egNo7a5fSdtEgarkus33,350254120,1690557580,outgoing,a531af4dfbb51ad7ff79ddfdeee6cd979550bdc5c327b5476f1d0b250963934b,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1q25anm7jfly4wrclnej9wkjt4lw3twj5v7rjxn4,110758,1690541006,outgoing,3bec82061b79e7c41516c2fc23f6a5e6920964cc43f85a640f346389c1ca280d,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qceu35yqn6ljrjwaa9ukupnmp55lk47vyu7q3qk,159657113,1690541006,outgoing,3bec82061b79e7c41516c2fc23f6a5e6920964cc43f85a640f346389c1ca280d,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,3FSE9CFT2dkyLREWseU9bGDLDQXEiG2Lvw,1649432,1690541006,outgoing,3bec82061b79e7c41516c2fc23f6a5e6920964cc43f85a640f346389c1ca280d,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14o5ywJJmLPJe8egNo7a5fSdtEgarkus33,340221528,1690541006,outgoing,3bec82061b79e7c41516c2fc23f6a5e6920964cc43f85a640f346389c1ca280d,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,499995000,1690539430,incoming,4dd60fb25fef4dd89a75c4fd94efce718fca02a842e0253eee0b846e804cafbb,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,499995000,1690525634,incoming,d586074b7c7d6426f3a82bf7d7599f75eaa85715550f3da3c02fc9ae1555bcfa,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qplfye32gtusmflqtalafp0puu54gnwxz8d3n83,849571153,1690495241,outgoing,da1a79b475f00be20d245122479d86ea34abd15c816a8735ba5d078512e3d7a7,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qvhaj353a7hugzt85x8lkhdprq0uu388ap57c39,220250,1690495241,outgoing,da1a79b475f00be20d245122479d86ea34abd15c816a8735ba5d078512e3d7a7,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,32EbUZ5dfEMoJmgDfJf1B3DMZvJSiXjuky,449625000,1690495241,outgoing,da1a79b475f00be20d245122479d86ea34abd15c816a8735ba5d078512e3d7a7,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14o5ywJJmLPJe8egNo7a5fSdtEgarkus33,2149234395,1690495241,outgoing,da1a79b475f00be20d245122479d86ea34abd15c816a8735ba5d078512e3d7a7,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,399995000,1690474649,incoming,75bf965443bd22de32b86fdaaa0d61410baf39074298c3b3328b6109c2ddaa14,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qxdhcs9yehtrexah2l7cpnn8n9q9hddwx858rzw,73825000,1690387545,outgoing,c5c1243240a797705fb1eb94e3dcc3c89b3d2fa4d52502195e7bfef0f6d77b12,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qw8ld0md6um9qa8k0t05kefhtvckpnhkc6dcj6u,44299000,1690387545,outgoing,c5c1243240a797705fb1eb94e3dcc3c89b3d2fa4d52502195e7bfef0f6d77b12,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14o5ywJJmLPJe8egNo7a5fSdtEgarkus33,490016379,1690387545,outgoing,c5c1243240a797705fb1eb94e3dcc3c89b3d2fa4d52502195e7bfef0f6d77b12,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,499995000,1690377892,incoming,9fe474a59c86c839f62162db544a30dd8173eca2915393f4afe8bda5d7c088b8,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qzuzwgw9spjrg4mz2p8pt23ta32xftfzsgxu97j,42296000,1690242770,outgoing,1a37630ad5f228bdc67133bedbfd52848579fd3f5fd4ecebedd883be32c956da,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qy0mckzd02u8j3dccl56ncy2yxgjyn0jppe7d9x,610000,1690242770,outgoing,1a37630ad5f228bdc67133bedbfd52848579fd3f5fd4ecebedd883be32c956da,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14o5ywJJmLPJe8egNo7a5fSdtEgarkus33,471765953,1690242770,outgoing,1a37630ad5f228bdc67133bedbfd52848579fd3f5fd4ecebedd883be32c956da,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,499995000,1690223598,incoming,9a5328c756b2011b1c3a74a083fcb40f3e2d528202329fd5ed8f2dff9bc2c4d2,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1q9g6k9qyslpe23mel2ltuwvuzeprsddgq9kwyzgyc5a7anunjrvvqgvtny0,704021,1690211486,outgoing,5d88daf4e22c18a8ad7e708c6314dfbca0bc70e3a05564ed4d43c7e935174ba6,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qlek4mgfz35mz2edup6vv28yph65qcwvfv33wq4,1699940000,1690211486,outgoing,5d88daf4e22c18a8ad7e708c6314dfbca0bc70e3a05564ed4d43c7e935174ba6,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14o5ywJJmLPJe8egNo7a5fSdtEgarkus33,1287027698,1690211486,outgoing,5d88daf4e22c18a8ad7e708c6314dfbca0bc70e3a05564ed4d43c7e935174ba6,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,499995000,1690200179,incoming,d7fe052c839394e6ad910550f5c558f14539d6112e04dbe9e12c344ae72472ac,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1q8rev9u4s7hv8k8grrxe6samg8t8886z0se35dt,299930540,1690125697,outgoing,6c213cf8a596c27d3db90dd66aa5218f5adee2e2530a3f159d0acde4418eadd9,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qlcl0jdwq9kx9he6wt0kmfe4s86n37yww72mgmj,22959200,1690125697,outgoing,6c213cf8a596c27d3db90dd66aa5218f5adee2e2530a3f159d0acde4418eadd9,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qqp5uln8e6ct6zguftgdntp4lkaehpanff3939l,77910000,1690125697,outgoing,6c213cf8a596c27d3db90dd66aa5218f5adee2e2530a3f159d0acde4418eadd9,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14o5ywJJmLPJe8egNo7a5fSdtEgarkus33,335227084,1690125697,outgoing,6c213cf8a596c27d3db90dd66aa5218f5adee2e2530a3f159d0acde4418eadd9,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,699990000,1690117694,incoming,126957431c06b35ef457017b9b2ed926a634d844a755abd696439aa0f6eecaa7,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,1GV5ofURrwUj7qFxQMPrgeFvoweSgYSybu,90000000,1690101767,outgoing,0322ec90cb7a16b7e72fac172ae8379ed196d46b0edc404e56b9884c9f38cccc,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,1MurnAGw5FfE6xzui7nZdaE3uPCCMDVaYP,59610000,1690101767,outgoing,0322ec90cb7a16b7e72fac172ae8379ed196d46b0edc404e56b9884c9f38cccc,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qwf5uffdu07mvyxxylnzeewrrs0tmcw7fp3yepg,1808318,1690101767,outgoing,0322ec90cb7a16b7e72fac172ae8379ed196d46b0edc404e56b9884c9f38cccc,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,16MFKgjpxcdoCQHwQjfGLgtkKGyNsF6VM8,54550000,1690101767,outgoing,0322ec90cb7a16b7e72fac172ae8379ed196d46b0edc404e56b9884c9f38cccc,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14o5ywJJmLPJe8egNo7a5fSdtEgarkus33,3395215799,1690101767,outgoing,0322ec90cb7a16b7e72fac172ae8379ed196d46b0edc404e56b9884c9f38cccc,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,3599990000,1690092618,incoming,154b0e292a4740bd519655bc1c2cf594d02ac07e39bccf3a22c7c3628c8920d0,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qmgf2wyudsrcr65f7dse8d2mrpa7dug8uajt69u,1549940000,1690087752,outgoing,46b4a89f2d4b741a65ee12e128e217467a73c5a6031415020464d4e05bda0173,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,32CvYQs9HncqZZLEbo88eJAArvefRU3rXN,4110486,1690087752,outgoing,46b4a89f2d4b741a65ee12e128e217467a73c5a6031415020464d4e05bda0173,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14o5ywJJmLPJe8egNo7a5fSdtEgarkus33,845930424,1690087752,outgoing,46b4a89f2d4b741a65ee12e128e217467a73c5a6031415020464d4e05bda0173,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,19tP9NDkXNZTUo8LNJmthc2tTEky8kwnmk,2927000000,1690074935,outgoing,98d1c9707839e4f29a2756b6ef2ef2e70cb3a986ae9b49746e2f630bf3486cfe,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,3C8zmiDzSso458qdb7aEWMZEWpKJxcy7Vd,540000,1690074935,outgoing,98d1c9707839e4f29a2756b6ef2ef2e70cb3a986ae9b49746e2f630bf3486cfe,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14o5ywJJmLPJe8egNo7a5fSdtEgarkus33,1129131376,1690074935,outgoing,98d1c9707839e4f29a2756b6ef2ef2e70cb3a986ae9b49746e2f630bf3486cfe,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,2399990000,1690071130,incoming,234b84b3a623a990c0a795364558c4e220123c5bd46a924d89e202daf5aa6843,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,699990000,1690049692,incoming,3d47de056e5e926492758370cbe317678861c305fed3decf89f383fc509982c3,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qd86ttujdzmu6p8uh4j9uquvcz5dzs0rm3zftxx,167666481,1689664961,outgoing,8bae27a4defcdcdd378fd81445647a0567674089d5660bc218172fb15526b1a1,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qrgv58nw98zjstjw9k7v4hzm7yy9khwxhq53kpg,147000,1689664961,outgoing,8bae27a4defcdcdd378fd81445647a0567674089d5660bc218172fb15526b1a1,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14o5ywJJmLPJe8egNo7a5fSdtEgarkus33,890673327,1689664961,outgoing,8bae27a4defcdcdd378fd81445647a0567674089d5660bc218172fb15526b1a1,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,3KwPvRduFCweK27XMuos3JHZFkTs8yz1SM,1871095,1689663410,outgoing,75ef0fed3742b487c01a3dee47feb91adcf3b500ca6f62c883a52de2b036db26,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qd86ttujdzmu6p8uh4j9uquvcz5dzs0rm3zftxx,182619286,1689663410,outgoing,75ef0fed3742b487c01a3dee47feb91adcf3b500ca6f62c883a52de2b036db26,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14o5ywJJmLPJe8egNo7a5fSdtEgarkus33,2236020592,1689663410,outgoing,75ef0fed3742b487c01a3dee47feb91adcf3b500ca6f62c883a52de2b036db26,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,999994000,1689632115,incoming,ff379574384291d634cc7e54684c25bfeb06ba21d985d5fcdb18e2dfd7c68d45,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,2399994000,1689631372,incoming,67b4a013a4420b2146b9a5a5592eb071630d47c31727242422e4e9eeb7d1972d,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qng4u24d59rp3g3ym3ll3radvcl67srsarf952c,286907308,1689627897,outgoing,cfcc9490683ef9c7404473788b172a82e17a39de947e870f34f70d5f1ff08960,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14o5ywJJmLPJe8egNo7a5fSdtEgarkus33,839829620,1689627897,outgoing,cfcc9490683ef9c7404473788b172a82e17a39de947e870f34f70d5f1ff08960,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,bc1qw96xytjhphv9xuzc2j8tl7d044yq8yuqcjgln5,190000,1689627897,outgoing,b8ce8d66ee651f38b3857a540cd7a8350022a4b2763d9f844f4a80cfd0c1e77a,criminal
16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,14o5ywJJmLPJe8egNo7a5fSdtEgarkus33,1199795930,1689627897,outgoing,b8ce8d66ee651f38b3857a540cd7a8350022a4b2763d9f844f4a80cfd0c1e77a,criminal
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,16qL14ZPLALBF4reKZXyuRRz1ujhpdMnAC,1199994000,1689609441,incoming,a0b586155cfef26407bca5e4ceec0108affaf3636a21ea8030e1e6e9d8ad15be,criminal
