address,true_label,pred_label,confidence,source,lifetime_seconds_log,activity_rate_log,in_out_balance_log,total_txs_log,send_receive_ratio_log,fee_per_tx_log,blocks_btwn_txs_mean_log,fee_share_mean_log,avg_tx_size_log,tx_size_range_log,max_sent_log,max_received_log,graph_num_nodes,graph_num_edges,graph_edge_density,graph_avg_edge_weight
unknown_43,1,0,0.5558238923549652,unknown,6.398594856262207,5.666426658630371,0.6931471824645996,1.0986123085021973,0.6931471824645996,0.000846711453050375,0.6931471824645996,0.0006483749020844698,2.197113513946533,2.197113513946533,2.197113513946533,2.197113513946533,7,6,0.14285714285714285,19.526506423950195
unknown_62,1,0,0.8077652603387833,unknown,18.203556060791016,0.0021447371691465378,0.6931471824645996,1.0986123085021973,0.6931471824645996,5.249862078926526e-05,11.806633949279785,0.01166786253452301,0.004463364370167255,0.0,0.004463364370167255,0.004463364370167255,3,2,0.3333333333333333,12.999186515808105
unknown_76,1,0,0.5886949598789215,unknown,0.0,0.0,4.6151204109191895,0.6931471824645996,0.0,0.00019998000061605126,0.0,0.00012979756866116077,0.5292786359786987,0.0,0.0,0.5292786359786987,3,2,0.3333333333333333,18.06058120727539
unknown_103,1,0,0.8179245442152023,unknown,0.0,0.0,4.6151204109191895,0.6931471824645996,0.0,0.0,0.0,0.0,0.10032493621110916,0.0,0.0,0.10032493621110916,4,25,2.0833333333333335,16.188007354736328
unknown_124,1,0,0.8598669618368149,unknown,14.663925170898438,0.2592040002346039,0.6931471824645996,2.1972246170043945,0.6931471824645996,1.2896170119347516e-05,6.32288122177124,0.0004354186821728945,0.029181648045778275,0.03313811868429184,0.047966159880161285,0.047966159880161285,33,47,0.04450757575757576,14.904236793518066
unknown_137,1,0,0.7595362812280655,unknown,0.0,0.0,0.0,0.6931471824645996,4.6151204109191895,0.0001459693448850885,0.0,0.00011326761159580201,0.12343088537454605,0.0,0.12343088537454605,0.0,4,3,0.25,15.66329574584961
unknown_139,1,0,0.585871160030365,unknown,8.343077659606934,3.741065263748169,0.6931471824645996,1.0986123085021973,0.6931471824645996,0.0007054061279632151,2.079441547393799,0.00011462511611171067,0.022739486768841743,0.022739486768841743,0.022739486768841743,0.022739486768841743,103,102,0.009708737864077669,15.489107131958008
unknown_141,1,0,0.6171171963214874,unknown,10.014044761657715,2.5340194702148438,1.0986123085021973,1.3862943649291992,0.6931471824645996,7.035085582174361e-05,2.9762520790100098,0.008208949118852615,0.00849897414445877,0.004410967230796814,0.00857488065958023,0.00857488065958023,4,3,0.25,13.552632331848145
unknown_157,1,0,0.9256380349397659,unknown,8.77012825012207,3.3264966011047363,0.6931471824645996,1.0986123085021973,0.6931471824645996,0.0001664861338213086,2.4621496200561523,0.012070445343852043,0.013617795892059803,0.0,0.013617795892059803,0.013617795892059803,3,2,0.3333333333333333,14.118826866149902
unknown_175,1,0,0.9294271096587181,unknown,7.838343143463135,4.236504554748535,0.6931471824645996,1.0986123085021973,0.6931471824645996,1.5214884115266614e-05,1.6534547805786133,0.001908491482026875,0.007933109067380428,0.006980241276323795,0.007456788793206215,0.007456788793206215,3,2,0.3333333333333333,13.586027145385742
unknown_202,1,0,0.9516228809952736,unknown,16.150808334350586,0.03290051594376564,1.3862943649291992,1.6094379425048828,0.6931471824645996,7.254813681356609e-05,8.655441284179688,0.007366520818322897,0.009764655493199825,0.016333596780896187,0.01652989536523819,0.01652989536523819,3,4,0.6666666666666666,13.797727584838867
unknown_230,1,0,0.6418464779853821,unknown,0.0,0.0,4.6151204109191895,0.6931471824645996,0.0,0.00041751284152269363,0.0,4.327397618908435e-05,0.0095392856746912,0.0,0.0,0.0095392856746912,6,5,0.16666666666666666,14.720608711242676
unknown_252,1,0,0.713125079870224,unknown,0.0,0.0,0.0,0.6931471824645996,4.6151204109191895,0.0002442901604808867,0.0,0.0002442901604808867,0.17638346552848816,0.0,0.17638346552848816,0.0,4,3,0.25,15.789013862609863
unknown_275,1,0,0.8400081545114517,unknown,0.0,0.0,0.0,0.6931471824645996,4.6151204109191895,0.0015517952851951122,0.0,8.179975702660158e-05,0.41204342246055603,0.0,0.41204342246055603,0.0,9,11,0.1527777777777778,17.267154693603516
unknown_293,1,0,0.8596730977296829,unknown,0.0,0.0,0.0,0.6931471824645996,4.6151204109191895,0.03246719017624855,0.0,0.0002228487574029714,0.40546509623527527,0.0,0.40546509623527527,0.0,6,9,0.3,18.99806022644043
unknown_336,1,0,0.6206653714179993,unknown,0.0,0.0,0.0,0.6931471824645996,4.6151204109191895,0.0002030193863902241,0.0,0.0002030193863902241,1.2280583381652832,0.0,1.2280583381652832,0.0,4,3,0.25,18.801044464111328
unknown_337,1,0,0.6822260022163391,unknown,0.0,0.0,4.6151204109191895,0.6931471824645996,0.0,0.0009995002765208483,0.0,1.4372144505614415e-05,0.009952548891305923,0.0,0.0,0.009952548891305923,5,4,0.2,14.865701675415039
unknown_429,1,0,0.7992388755083084,unknown,0.0,0.0,0.0,0.6931471824645996,4.6151204109191895,0.020101603120565414,0.0,0.0005064746947027743,0.08899015188217163,0.0,0.08899015188217163,0.0,11,10,0.09090909090909091,16.356609344482422
unknown_454,1,0,0.6425158977508545,unknown,0.0,0.0,0.0,0.6931471824645996,4.6151204109191895,0.007527437526732683,0.0,0.00011976702808169648,0.02600829303264618,0.0,0.02600829303264618,0.0,40,39,0.025,15.115495681762695
unknown_465,1,0,0.6844925582408905,unknown,0.0,0.0,4.6151204109191895,0.6931471824645996,0.0,0.0004490791470743716,0.0,0.0003364269796293229,0.16406194865703583,0.0,0.0,0.16406194865703583,3,2,0.3333333333333333,16.694778442382812
unknown_468,1,0,0.7047629654407501,unknown,0.0,0.0,4.6151204109191895,0.6931471824645996,0.0,0.00041511384188197553,0.0,6.275714667935972e-07,0.029558802023530006,0.0,0.0,0.029558802023530006,6,51,1.7,14.52121353149414
unknown_489,1,0,0.9437595307826996,unknown,19.013134002685547,0.012345385737717152,0.6931471824645996,3.295836925506592,0.6931471824645996,8.440701640211046e-05,9.39741039276123,0.01297545712441206,0.0064424918964505196,0.048165615648031235,0.048399534076452255,0.048399534076452255,29,40,0.04926108374384237,15.698384284973145
unknown_498,1,0,0.7573094964027405,unknown,0.0,0.0,0.0,0.6931471824645996,4.6151204109191895,0.000214896906982176,0.0,0.000214896906982176,0.9755672812461853,0.0,0.9755672812461853,0.0,163,168,0.006362190411270166,16.04892349243164
unknown_506,1,0,0.6233063638210297,unknown,0.0,0.0,0.0,0.6931471824645996,4.6151204109191895,0.0003265866544097662,0.0,0.0003265866544097662,0.17268629372119904,0.0,0.17268629372119904,0.0,5,4,0.2,16.303089141845703
unknown_519,1,0,0.6645767390727997,unknown,0.0,0.0,4.6151204109191895,0.6931471824645996,0.0,0.00035541682154871523,0.0,0.00017308218230027705,0.009780267253518105,0.0,0.0,0.009780267253518105,5,4,0.2,14.218944549560547
unknown_525,1,0,0.9599193930625916,unknown,16.098743438720703,0.026083368808031082,0.6931471824645996,1.3862943649291992,0.6931471228599548,2.253974525956437e-05,9.008788108825684,0.03149903565645218,0.000704118690919131,0.0009759535896591842,0.0010159737430512905,0.0010159737430512905,4,3,0.25,10.172701835632324
unknown_532,1,0,0.8696003258228302,unknown,10.666930198669434,1.6147927045822144,1.0986123085021973,1.0986123085021973,0.5108416080474854,1.1984928278252482e-05,4.283862590789795,2.3970287656993605e-05,0.40545710921287537,0.0,0.3364722430706024,0.3364722430706024,3,2,0.3333333333333333,17.157817840576172
unknown_584,1,0,0.5471367835998535,unknown,15.104743957519531,0.11244281381368637,4.6151204109191895,1.7917594909667969,0.0,0.00019998000061605126,7.322180271148682,0.00019947740656789392,0.12748050689697266,0.0,0.0,0.25355038046836853,46,51,0.02463768115942029,15.657065391540527
unknown_589,1,0,0.8076032251119614,unknown,0.0,0.0,0.0,0.6931471824645996,4.6151204109191895,0.0034351730719208717,0.0,1.7745363948051818e-05,0.015542753040790558,0.0,0.015542753040790558,0.0,43,65,0.03599114064230343,16.233110427856445
unknown_618,1,0,0.7893290966749191,unknown,18.500322341918945,0.014259298332035542,0.6931471824645996,2.944438934326172,0.6931471824645996,7.26042617316125e-06,9.27027416229248,0.0016981319058686495,0.004262824542820454,0.010719292797148228,0.011017721146345139,0.011017721146345139,96,96,0.010526315789473684,13.74229907989502
unknown_622,1,0,0.6386503279209137,unknown,15.78133773803711,0.023910753428936005,0.6931471824645996,1.0986123085021973,0.6931471824645996,5.599984433501959e-06,9.384491920471191,6.42947998130694e-05,0.08350992202758789,0.0,0.08350992202758789,0.08350992202758789,3,2,0.3333333333333333,17.4462833404541
unknown_630,1,0,0.8521551042795181,unknown,14.522852897644043,0.6161702275276184,0.6931471824645996,3.044522523880005,0.6931471824645996,8.769266059971415e-06,5.1870880126953125,0.006837964523583651,0.0012772480258718133,0.002971331123262644,0.0033608758822083473,0.0033608758822083473,3,24,4.0,13.718792915344238
unknown_638,1,0,0.5830786228179932,unknown,0.0,0.0,4.6151204109191895,0.6931471824645996,0.0,0.00016430650430265814,0.0,0.00016403653717134148,0.09516078978776932,0.0,0.0,0.09516078978776932,11,10,0.09090909090909091,16.17167091369629
unknown_650,1,0,0.5963152348995209,unknown,14.665596008300781,0.36679792404174805,0.6931471824645996,2.5649492740631104,0.6931471824645996,9.604953447706066e-06,5.873587131500244,0.0027667370159178972,0.003460802836343646,0.004883894231170416,0.005717036779969931,0.005717036779969931,5,14,0.7,12.552613258361816
unknown_652,1,0,0.5732364654541016,unknown,17.484378814697266,0.051536671817302704,0.7801585793495178,3.2188758850097656,0.6931471824645996,1.7696635040920228e-05,7.95230770111084,0.004149946849793196,0.0042464700527489185,0.019702916964888573,0.02000374346971512,0.02000374346971512,25,42,0.07,13.589311599731445
unknown_668,1,0,0.5857010781764984,unknown,0.0,0.0,4.6151204109191895,0.6931471824645996,0.0,0.00018510286463424563,0.0,0.00011376198381185532,0.49296852946281433,0.0,0.0,0.49296852946281433,3,2,0.3333333333333333,17.969806671142578
unknown_674,1,0,0.7165740728378296,unknown,15.509871482849121,0.548215925693512,0.6931471824645996,3.8501474857330322,0.6931471824645996,2.5623146939324215e-05,5.311226844787598,0.004841750022023916,0.0052655041217803955,0.013233055360615253,0.0143958805128932,0.0143958805128932,140,139,0.007142857142857143,12.958683967590332
unknown_712,1,0,0.9139895737171173,unknown,9.445807456970215,2.684833526611328,0.6931471824645996,1.0986123085021973,0.6931471824645996,1.636939668969717e-05,3.0951249599456787,1.3665874121215893e-07,4.794003963470459,0.0,4.794003963470459,4.794003963470459,20,19,0.05,15.647273063659668
unknown_713,1,0,0.5227262377738953,unknown,8.00670051574707,4.07073450088501,0.6931471824645996,1.0986123085021973,0.6931471824645996,0.0005850338493473828,1.7917594909667969,0.00040505986544303596,0.03204415738582611,0.03204415738582611,0.03204415738582611,0.03204415738582611,4,3,0.25,14.647208213806152
unknown_750,1,0,0.6924308240413666,unknown,6.398594856262207,5.666426658630371,0.6931471824645996,1.0986123085021973,0.6931471824645996,0.0004906346439383924,0.6931471824645996,0.00020055453933309764,2.3900463581085205,2.3900463581085205,2.3900463581085205,2.3900463581085205,4,3,0.25,19.517297744750977
unknown_758,1,0,0.8257360309362411,unknown,10.793557167053223,1.5146634578704834,4.6151204109191895,1.0986123085021973,0.0,0.0,4.408851146697998,0.0,0.02974068373441696,0.0,0.0,0.02992253191769123,6,5,0.16666666666666666,15.201013565063477
unknown_763,1,0,0.7796376049518585,unknown,11.750373840332031,0.8598372340202332,0.6931471824645996,1.0986123085021973,0.6931471824645996,2.7849960133607965e-06,5.358157157897949,4.491834624786861e-05,0.06015392392873764,0.0,0.06015392392873764,0.06015392392873764,4,3,0.25,15.937946319580078
unknown_766,1,0,0.9769264347851276,unknown,17.33183479309082,0.005120484624058008,0.6931471824645996,1.0986123085021973,0.6931471824645996,4.011073542642407e-05,10.93492317199707,0.0012420662678778172,0.031764280050992966,0.0,0.031764280050992966,0.031764280050992966,4,3,0.25,16.094194412231445
unknown_771,1,0,0.8791443258523941,unknown,0.0,0.0,4.6151204109191895,0.6931471824645996,0.0,0.00041511384188197553,0.0,7.123394141217432e-08,0.00339423306286335,0.0,0.0,0.00339423306286335,45,50,0.025252525252525252,18.922653198242188
unknown_775,1,0,0.9657605029642582,unknown,14.19491195678711,0.11175785958766937,0.6931471824645996,1.0986123085021973,0.6931471824645996,0.0001289166830247268,7.798392295837402,0.020948300138115883,0.006071729585528374,0.0,0.006071729585528374,0.006071729585528374,3,2,0.3333333333333333,13.297977447509766
unknown_786,1,0,0.9548251703381538,unknown,11.231609344482422,1.1907079219818115,0.6931471824645996,1.0986123085021973,0.6931471824645996,1.964536204468459e-05,4.842584609985352,0.004057669546455145,0.004820134490728378,0.0,0.004820134490728378,0.004820134490728378,3,2,0.3333333333333333,14.557534217834473
unknown_794,1,0,0.7055496573448181,unknown,0.0,0.0,0.0,0.6931471824645996,4.6151204109191895,0.0003373430809006095,0.0,5.629263978335075e-05,0.010014329105615616,0.0,0.010014329105615616,0.0,5,4,0.2,14.292472839355469
unknown_823,1,0,0.6394394636154175,unknown,10.946234703063965,1.397611141204834,0.6931471824645996,1.0986123085021973,0.6931471824645996,3.2714466215111315e-05,4.559806823730469,0.004168038256466389,0.007802153937518597,0.0,0.007802153937518597,0.007802153937518597,3,2,0.3333333333333333,13.567035675048828
unknown_828,1,0,0.8213116675615311,unknown,0.0,0.0,4.6151204109191895,0.6931471824645996,0.0,0.00039992001256905496,0.0,3.205604457434674e-07,0.003493889234960079,0.0,0.0,0.003493889234960079,37,52,0.03903903903903904,13.224556922912598
unknown_832,1,0,0.5846200883388519,unknown,18.34209442138672,0.09870869666337967,0.7205461263656616,4.718498706817627,0.6931471824645996,1.0134264812222682e-05,7.245398998260498,0.0003087239747401327,0.03229427710175514,0.2941010594367981,0.2943040430545807,0.2943040430545807,9,51,0.7083333333333334,15.022583961486816
unknown_833,1,0,0.583971232175827,unknown,0.0,0.0,4.6151204109191895,0.6931471824645996,0.0,0.0004998750519007444,0.0,1.0999939149769489e-05,0.0843411460518837,0.0,0.0,0.0843411460518837,16,18,0.075,16.54684066772461
unknown_847,1,0,0.8303452581167221,unknown,17.91290855407715,0.27337923645973206,0.6977238655090332,5.393627643585205,0.6931471824645996,3.700443630805239e-05,6.133654594421387,0.00042664952343329787,0.08316005766391754,0.7519245743751526,0.7523384094238281,0.7523384094238281,976,996,0.0010466582597730139,13.961641311645508
unknown_855,1,0,0.5426354706287384,unknown,0.0,0.0,0.0,0.6931471824645996,4.6151204109191895,0.0009995002765208483,0.0,0.000996830640360713,0.10612422227859497,0.0,0.10612422227859497,0.0,19,18,0.05263157894736842,15.491374969482422
unknown_872,1,0,0.5182585120201111,unknown,17.564176559448242,0.5681658983230591,1.1866456270217896,5.932245254516602,0.6931068897247314,2.2165471818880178e-05,5.24560546875,0.004496199544519186,0.004906746093183756,0.028563929721713066,0.028587456792593002,0.028587456792593002,44,54,0.02854122621564482,10.677909851074219
unknown_884,1,0,0.7616660445928574,unknown,17.18212127685547,0.06632228940725327,0.832909107208252,3.178053855895996,0.6931471824645996,6.493180262623355e-05,7.694605350494385,0.0005361706134863198,0.11428746581077576,0.6494163274765015,0.6497296690940857,0.6497296690940857,11,27,0.24545454545454545,14.733942031860352
unknown_906,1,0,0.7495784759521484,unknown,0.0,0.0,4.6151204109191895,0.6931471824645996,0.0,0.00019998000061605126,0.0,0.00011545346933417022,0.25359541177749634,0.0,0.0,0.25359541177749634,158,158,0.006369426751592357,16.550840377807617
unknown_907,1,0,0.5539316833019257,unknown,0.0,0.0,4.6151204109191895,0.6931471824645996,0.0,0.0015647751279175282,0.0,0.0012495456030592322,0.0456872396171093,0.0,0.0,0.0456872396171093,70,69,0.014285714285714285,16.195711135864258
unknown_915,1,0,0.6244792342185974,unknown,0.0,0.0,4.6151204109191895,0.6931471824645996,0.0,0.00019998000061605126,0.0,0.00019956986943725497,0.09286067634820938,0.0,0.0,0.09286067634820938,10,9,0.1,15.771976470947266
unknown_916,1,0,0.6950972974300385,unknown,0.0,0.0,4.6151204109191895,0.6931471824645996,0.0,0.00033960232394747436,0.0,0.0003288800362497568,0.10244203358888626,0.0,0.0,0.10244203358888626,3,2,0.3333333333333333,16.191999435424805
unknown_967,1,0,0.9244883432984352,unknown,18.616140365600586,0.004961885511875153,0.7884573340415955,2.079441547393799,0.6931471824645996,7.057750917738304e-05,10.427480697631836,0.00023995511583052576,0.2578178346157074,0.36453482508659363,0.40546509623527527,0.40546509623527527,5,7,0.35,16.438081741333008
unknown_974,1,0,0.9876186763867736,unknown,7.313886642456055,4.755312919616699,0.6931471824645996,1.0986123085021973,0.6931471824645996,0.0011683172779157758,1.2527629137039185,1.684242488408927e-05,4.254299640655518,0.0,4.254299640655518,4.254299640655518,70,70,0.014492753623188406,15.951763153076172
unknown_990,1,0,0.8766675665974617,unknown,13.292243003845215,0.3628423810005188,4.6151204109191895,1.3862943649291992,0.0,0.0,6.204187393188477,0.0,0.002791573293507099,0.0,0.0,0.007060446310788393,15,15,0.07142857142857142,12.751215934753418
unknown_992,1,0,0.9510238692164421,unknown,6.572282314300537,5.493130683898926,0.6931471824645996,1.0986123085021973,0.6931471824645996,9.36056167120114e-05,0.783901572227478,1.0073898010887206e-05,2.3313944339752197,0.0,2.3313944339752197,2.3313944339752197,25,25,0.041666666666666664,18.15386390686035
unknown_1005,1,0,0.5686735808849335,unknown,0.0,0.0,4.6151204109191895,0.6931471824645996,0.0,0.00027020348352380097,0.0,0.00026955967769026756,0.10717592388391495,0.0,0.0,0.10717592388391495,9,8,0.1111111111111111,15.13011646270752
